symbol,settlement,bid_size,bid,ask,ask_size,last,close,change,open,high,low,previous_close,turnover,volume,operations,datetime,group,expiration,tipo
LECLC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-11-01,OBLIGACIONES NEGOCIABLES
LECLD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-11-01,OBLIGACIONES NEGOCIABLES
LECLO,2,0,0.0,95000.0,623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-11-01,OBLIGACIONES NEGOCIABLES
LECLX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-11-01,OBLIGACIONES NEGOCIABLES
LECLY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-11-01,OBLIGACIONES NEGOCIABLES
LECLZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-11-01,OBLIGACIONES NEGOCIABLES
LH12C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-09-28,OBLIGACIONES NEGOCIABLES
LH12D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-09-28,OBLIGACIONES NEGOCIABLES
LH12P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-09-28,OBLIGACIONES NEGOCIABLES
LH13C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-28,OBLIGACIONES NEGOCIABLES
LH13D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-28,OBLIGACIONES NEGOCIABLES
LH13P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-28,OBLIGACIONES NEGOCIABLES
LH22P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-12-28,OBLIGACIONES NEGOCIABLES
LH2PC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-12-28,OBLIGACIONES NEGOCIABLES
LH2PD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-12-28,OBLIGACIONES NEGOCIABLES
LIC3D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-08-23,OBLIGACIONES NEGOCIABLES
LIC3O,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,,CORP,2025-08-23,OBLIGACIONES NEGOCIABLES
LIC5C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-07-14,OBLIGACIONES NEGOCIABLES
LIC5D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-07-14,OBLIGACIONES NEGOCIABLES
LIC5O,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23279.8611,0.0,0,0,,CORP,2025-07-14,OBLIGACIONES NEGOCIABLES
LIC5X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,89920.0,0.0,0,0,,CORP,2025-07-14,OBLIGACIONES NEGOCIABLES
LIC6C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-07-02,OBLIGACIONES NEGOCIABLES
LIC6D,2,255,91.2,93.89,500,91.2,0.0,-0.0128,87.1,97.0,87.1,92.39,10430.4,11190,29,2025-05-14 14:21:00,CORP,2026-07-02,OBLIGACIONES NEGOCIABLES
LIC6O,2,600,97800.0,107990.0,1000,97660.0,0.0,0.011899999999999999,92010.0,104990.0,92010.0,96510.0,9183091.6,9262,18,2025-05-14 15:25:00,CORP,2026-07-02,OBLIGACIONES NEGOCIABLES
LIC6X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-07-02,OBLIGACIONES NEGOCIABLES
LIC6Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-07-02,OBLIGACIONES NEGOCIABLES
LIC6Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-07-02,OBLIGACIONES NEGOCIABLES
LLS1C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-01-16,OBLIGACIONES NEGOCIABLES
LLS1D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-01-16,OBLIGACIONES NEGOCIABLES
LLS1P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-01-16,OBLIGACIONES NEGOCIABLES
LMS4C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-09-07,OBLIGACIONES NEGOCIABLES
LMS4D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-09-07,OBLIGACIONES NEGOCIABLES
LMS4O,2,0,0.0,0.0,0,99000.0,0.0,0.0064,99000.0,99000.0,99000.0,98370.0,4950.0,5,1,2025-05-14 15:58:00,CORP,2025-09-07,OBLIGACIONES NEGOCIABLES
LMS4X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,102250.0,0.0,0,0,,CORP,2025-09-07,OBLIGACIONES NEGOCIABLES
LMS4Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-09-07,OBLIGACIONES NEGOCIABLES
LMS4Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-09-07,OBLIGACIONES NEGOCIABLES
LMS6C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-04-27,OBLIGACIONES NEGOCIABLES
LMS6D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-04-27,OBLIGACIONES NEGOCIABLES
LMS6O,2,0,0.0,97900.0,200,0.0,0.0,0.0,0.0,0.0,0.0,82100.0,0.0,0,0,,CORP,2028-04-27,OBLIGACIONES NEGOCIABLES
LMS6X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,97950.0,0.0,0,0,,CORP,2028-04-27,OBLIGACIONES NEGOCIABLES
LMS6Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-04-27,OBLIGACIONES NEGOCIABLES
LMS6Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.88,0.0,0,0,,CORP,2028-04-27,OBLIGACIONES NEGOCIABLES
LMS7C,2,50000,95.06,102.75,100000,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.0,0,0,,CORP,2028-10-12,OBLIGACIONES NEGOCIABLES
LMS7D,2,3200,100.45,101.75,100000,101.1,0.0,0.0014000000000000002,100.45,101.15,100.25,100.95,31411.72,31092,20,2025-05-14 16:14:00,CORP,2028-10-12,OBLIGACIONES NEGOCIABLES
LMS7O,2,2617,114600.0,116400.0,100000,114950.0,0.0,-0.002,113980.0,115370.0,113980.0,115190.0,4669528.1,4051,9,2025-05-14 16:14:00,CORP,2028-10-12,OBLIGACIONES NEGOCIABLES
LMS7X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,107550.0,0.0,0,0,,CORP,2028-10-12,OBLIGACIONES NEGOCIABLES
LMS7Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,,CORP,2028-10-12,OBLIGACIONES NEGOCIABLES
LMS7Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0,0,,CORP,2028-10-12,OBLIGACIONES NEGOCIABLES
LMS8C,2,75000,94.77,102.75,40000,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,,CORP,2027-03-21,OBLIGACIONES NEGOCIABLES
LMS8D,2,7900,100.0,101.1,7845,100.0,0.0,0.0,100.45,100.45,100.0,100.0,1745.57,1743,4,2025-05-14 15:37:00,CORP,2027-03-21,OBLIGACIONES NEGOCIABLES
LMS8O,2,50000,113910.0,114800.0,108,113910.0,0.0,-0.013600000000000001,114000.0,115830.0,113660.0,115490.0,47257311.7,40963,10,2025-05-14 15:07:00,CORP,2027-03-21,OBLIGACIONES NEGOCIABLES
LMS8X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,116300.0,0.0,0,0,,CORP,2027-03-21,OBLIGACIONES NEGOCIABLES
LMS8Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.75,0.0,0,0,,CORP,2027-03-21,OBLIGACIONES NEGOCIABLES
LMS8Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-03-21,OBLIGACIONES NEGOCIABLES
LMS9C,2,75000,95.57,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,98.6,0.0,0,0,,CORP,2026-06-13,OBLIGACIONES NEGOCIABLES
LMS9D,2,14480,100.0,101.95,38455,100.0,0.0,-0.009899999999999999,100.0,101.9,100.0,101.0,13591.11,13488,20,2025-05-14 16:27:00,CORP,2026-06-13,OBLIGACIONES NEGOCIABLES
LMS9O,2,5016,113900.0,116570.0,388,113900.0,0.0,0.0066,112000.0,116000.0,112000.0,113150.0,11035040.4,9631,16,2025-05-14 16:27:00,CORP,2026-06-13,OBLIGACIONES NEGOCIABLES
LMS9X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,107284.0,0.0,0,0,,CORP,2026-06-13,OBLIGACIONES NEGOCIABLES
LMS9Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-13,OBLIGACIONES NEGOCIABLES
LMS9Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-13,OBLIGACIONES NEGOCIABLES
LN21C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-03-27,OBLIGACIONES NEGOCIABLES
LN21D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-03-27,OBLIGACIONES NEGOCIABLES
LN21P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-03-27,OBLIGACIONES NEGOCIABLES
LNS3C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-04-30,OBLIGACIONES NEGOCIABLES
LNS3D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-04-30,OBLIGACIONES NEGOCIABLES
LNS3P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-04-30,OBLIGACIONES NEGOCIABLES
LOC2C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,83.221,0.0,0,0,,CORP,2025-12-21,OBLIGACIONES NEGOCIABLES
LOC2D,2,5000,101.0,101.7,400,100.95,0.0,-0.0151,102.3,102.3,100.9,102.5,51673.38,50950,33,2025-05-14 16:33:00,CORP,2025-12-21,OBLIGACIONES NEGOCIABLES
LOC2O,2,600,115000.0,116400.0,2000,115410.0,0.0,-0.0134,112310.0,116900.0,112310.0,116980.0,2330745.0,2050,12,2025-05-14 16:24:00,CORP,2025-12-21,OBLIGACIONES NEGOCIABLES
LOC2X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,122910.0,0.0,0,0,,CORP,2025-12-21,OBLIGACIONES NEGOCIABLES
LOC2Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,101.25,0.0,0,0,,CORP,2025-12-21,OBLIGACIONES NEGOCIABLES
LOC2Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,0.0,0,0,,CORP,2025-12-21,OBLIGACIONES NEGOCIABLES
LOC3C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.75,0.0,0,0,,CORP,2026-03-11,OBLIGACIONES NEGOCIABLES
LOC3D,2,1000,101.7,101.9,1650,101.7,0.0,0.0019,101.85,101.9,101.05,101.5,23180.14,22800,37,2025-05-14 15:39:00,CORP,2026-03-11,OBLIGACIONES NEGOCIABLES
LOC3O,2,300,115670.0,116250.0,100,115670.0,0.0,0.0014000000000000002,118500.0,118500.0,114560.0,115500.0,11686630.0,10100,22,2025-05-14 16:25:00,CORP,2026-03-11,OBLIGACIONES NEGOCIABLES
LOC3X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,102850.0,0.0,0,0,,CORP,2026-03-11,OBLIGACIONES NEGOCIABLES
LOC3Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,106.7,0.0,0,0,,CORP,2026-03-11,OBLIGACIONES NEGOCIABLES
LOC3Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-03-11,OBLIGACIONES NEGOCIABLES
LOC4C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,96.9537,0.0,0,0,,CORP,2026-05-02,OBLIGACIONES NEGOCIABLES
LOC4D,2,1000,96.1,103.5,500,98.0,0.0,0.0,98.0,98.0,98.0,98.0,143864.0,146800,4,2025-05-14 14:48:00,CORP,2026-05-02,OBLIGACIONES NEGOCIABLES
LOC4O,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,127460.5921,0.0,0,0,,CORP,2026-05-02,OBLIGACIONES NEGOCIABLES
LOC4X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-05-02,OBLIGACIONES NEGOCIABLES
LOC4Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-05-02,OBLIGACIONES NEGOCIABLES
LOC4Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-05-02,OBLIGACIONES NEGOCIABLES
LPS2C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-08-04,OBLIGACIONES NEGOCIABLES
LPS2D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-08-04,OBLIGACIONES NEGOCIABLES
LPS2P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-08-04,OBLIGACIONES NEGOCIABLES
LR3DC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2030-11-13,OBLIGACIONES NEGOCIABLES
LR3DD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2030-11-13,OBLIGACIONES NEGOCIABLES
LR3DO,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,137297.1684,0.0,0,0,,CORP,2030-11-13,OBLIGACIONES NEGOCIABLES
LR6AC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-13,OBLIGACIONES NEGOCIABLES
LR6AD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-13,OBLIGACIONES NEGOCIABLES
LR6AO,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-13,OBLIGACIONES NEGOCIABLES
LR6AX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,,CORP,2026-02-13,OBLIGACIONES NEGOCIABLES
LR6AY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-13,OBLIGACIONES NEGOCIABLES
LR6AZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-13,OBLIGACIONES NEGOCIABLES
LR6BC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-13,OBLIGACIONES NEGOCIABLES
LR6BD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-13,OBLIGACIONES NEGOCIABLES
LR6BO,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,90296.4845,0.0,0,0,,CORP,2026-08-13,OBLIGACIONES NEGOCIABLES
LR6BX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-13,OBLIGACIONES NEGOCIABLES
LR6BY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-13,OBLIGACIONES NEGOCIABLES
LR6BZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-13,OBLIGACIONES NEGOCIABLES
LR6CC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-13,OBLIGACIONES NEGOCIABLES
LR6CD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-13,OBLIGACIONES NEGOCIABLES
LR6CO,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-13,OBLIGACIONES NEGOCIABLES
LR6CX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-13,OBLIGACIONES NEGOCIABLES
LR6CY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-13,OBLIGACIONES NEGOCIABLES
LR6CZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-13,OBLIGACIONES NEGOCIABLES
LRS5C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-03-08,OBLIGACIONES NEGOCIABLES
LRS5D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-03-08,OBLIGACIONES NEGOCIABLES
LRS5O,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-03-08,OBLIGACIONES NEGOCIABLES
LRS5X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-03-08,OBLIGACIONES NEGOCIABLES
LRS5Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-03-08,OBLIGACIONES NEGOCIABLES
LRS5Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-03-08,OBLIGACIONES NEGOCIABLES
LTS1C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-21,OBLIGACIONES NEGOCIABLES
LTS1D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-21,OBLIGACIONES NEGOCIABLES
LTS1P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-21,OBLIGACIONES NEGOCIABLES
LUC3C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2032-05-05,OBLIGACIONES NEGOCIABLES
LUC3D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2032-05-05,OBLIGACIONES NEGOCIABLES
LUC3O,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2032-05-05,OBLIGACIONES NEGOCIABLES
LUC3X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,87850.0,0.0,0,0,,CORP,2032-05-05,OBLIGACIONES NEGOCIABLES
LUC3Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2032-05-05,OBLIGACIONES NEGOCIABLES
LUC3Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2032-05-05,OBLIGACIONES NEGOCIABLES
LUC4C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-29,OBLIGACIONES NEGOCIABLES
LUC4D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,79.9,0.0,0,0,,CORP,2026-09-29,OBLIGACIONES NEGOCIABLES
LUC4O,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,102500.0,0.0,0,0,,CORP,2026-09-29,OBLIGACIONES NEGOCIABLES
LUC4X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,99893.0,0.0,0,0,,CORP,2026-09-29,OBLIGACIONES NEGOCIABLES
LUC4Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-29,OBLIGACIONES NEGOCIABLES
LUC4Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,52.36,0.0,0,0,,CORP,2026-09-29,OBLIGACIONES NEGOCIABLES
LVS1C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-11,OBLIGACIONES NEGOCIABLES
LVS1D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-11,OBLIGACIONES NEGOCIABLES
LVS1P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-11,OBLIGACIONES NEGOCIABLES
M323B,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-05-25,OBLIGACIONES NEGOCIABLES
MCC1C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-03-10,OBLIGACIONES NEGOCIABLES
MCC1D,2,3210,96.5,98.4,4995,98.4,0.0,-0.029500000000000002,100.0,101.0,95.5,101.4,27138.62,27663,27,2025-05-14 16:36:00,CORP,2029-03-10,OBLIGACIONES NEGOCIABLES
MCC1O,2,10000,109110.0,111470.0,996,109610.0,0.0,-0.0209,109000.0,113000.0,109000.0,111950.0,39026356.5,35299,19,2025-05-14 16:16:00,CORP,2029-03-10,OBLIGACIONES NEGOCIABLES
ME11C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-04-18,OBLIGACIONES NEGOCIABLES
ME11D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-04-18,OBLIGACIONES NEGOCIABLES
ME11P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-04-18,OBLIGACIONES NEGOCIABLES
MGC3C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,102.5375,0.0,0,0,,CORP,2029-04-15,OBLIGACIONES NEGOCIABLES
MGC3D,2,150000,104.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,102.1942,0.0,0,0,,CORP,2029-04-15,OBLIGACIONES NEGOCIABLES
MGC3O,2,150000,118900.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,119791.0862,0.0,0,0,,CORP,2029-04-15,OBLIGACIONES NEGOCIABLES
MGC3X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,59350.0,0.0,0,0,,CORP,2029-04-15,OBLIGACIONES NEGOCIABLES
MGC3Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-04-15,OBLIGACIONES NEGOCIABLES
MGC3Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,,CORP,2029-04-15,OBLIGACIONES NEGOCIABLES
MGC9C,2,0,0.0,0.0,0,72.5,0.0,0.0111,72.5,72.5,72.5,71.7,53.65,74,1,2025-05-14 16:28:00,CORP,2026-12-08,OBLIGACIONES NEGOCIABLES
MGC9D,2,12580,73.25,73.5,2397,73.35,0.0,0.0034000000000000002,73.6,73.95,72.61,73.1,57394.99,78300,75,2025-05-14 16:31:00,CORP,2026-12-08,OBLIGACIONES NEGOCIABLES
MGC9O,2,3906,83450.0,84000.0,15425,83510.0,0.0,-0.005,84200.0,84490.0,82000.0,83930.0,109177648.8,130545,104,2025-05-14 16:30:00,CORP,2026-12-08,OBLIGACIONES NEGOCIABLES
MGC9X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,138018.445,0.0,0,0,,CORP,2026-12-08,OBLIGACIONES NEGOCIABLES
MGC9Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0,0,,CORP,2026-12-08,OBLIGACIONES NEGOCIABLES
MGC9Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-12-08,OBLIGACIONES NEGOCIABLES
MGCEC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,66.56,0.0,0,0,,CORP,2027-12-19,OBLIGACIONES NEGOCIABLES
MGCED,2,2000,72.0,85.74,1260,0.0,0.0,0.0,0.0,0.0,0.0,86.28,0.0,0,0,,CORP,2027-12-19,OBLIGACIONES NEGOCIABLES
MGCEO,2,10,83510.0,97000.0,1002,0.0,0.0,0.0,0.0,0.0,0.0,98000.0,0.0,0,0,,CORP,2027-12-19,OBLIGACIONES NEGOCIABLES
